,date,ARE,ARG,AUS,AUT,BEL,BGD,BRA,CAN,CHE,CHL,CHN,COL,CZE,DEU,DNK,EGY,ESP,FIN,FRA,GBR,HKG,IDN,IND,IRL,IRN,ISR,ITA,JPN,KOR,MEX,MYS,NGA,NLD,NOR,NZL,PAK,PER,PHL,POL,PRT,ROU,RUS,SAU,SGP,SWE,THA,TUR,USA,VNM,ZAF
106,2020-01-19,72,62,71,79,79,49,71,83,69,62,44,64,79,72,85,76,68,73,41,79,67,36,68,80,77,72,73,86,84,62,79,75,55,95,76,77,65,51,71,77,60,74,51,39,86,91,64,82,48,61
107,2020-01-26,78,58,78,83,72,48,71,80,69,56,49,60,79,71,93,68,67,78,40,77,45,36,67,85,73,86,75,80,71,60,68,73,52,75,71,74,65,48,73,76,56,72,57,31,87,89,64,81,36,62
108,2020-02-02,78,54,83,77,80,52,69,84,77,62,53,60,77,69,90,68,73,76,39,79,65,40,67,82,78,83,77,84,71,57,76,79,58,80,77,77,69,50,74,74,57,73,66,37,83,91,68,80,30,64
109,2020-02-09,92,57,86,77,87,44,69,82,76,63,51,61,78,67,90,78,71,70,47,77,66,41,65,73,83,70,83,85,80,60,77,74,55,89,81,81,64,46,81,80,53,75,57,40,81,93,72,81,30,65
110,2020-02-16,75,59,82,79,81,47,71,83,70,64,47,57,80,71,83,75,76,76,42,74,72,41,66,76,82,93,78,84,75,61,82,76,53,71,72,73,67,51,81,73,56,78,59,54,85,86,73,80,31,58
111,2020-02-23,79,58,85,79,77,46,76,85,66,54,57,58,78,66,77,67,68,66,39,76,68,41,64,73,80,77,66,91,74,58,72,67,50,79,71,70,62,48,72,73,54,76,52,32,76,80,65,84,31,61
112,2020-03-01,69,61,82,80,81,49,68,80,74,61,50,61,76,68,80,76,68,79,39,73,80,44,61,76,91,75,70,86,79,61,78,72,53,80,81,72,64,47,72,70,56,75,58,34,83,83,69,80,30,57
113,2020-03-08,64,56,85,66,70,48,70,77,61,58,56,59,67,61,73,64,62,75,35,71,75,45,64,69,84,71,70,86,83,56,74,74,52,70,77,64,58,49,62,70,48,74,61,34,73,82,65,77,30,54
114,2020-03-15,71,59,78,80,79,52,67,73,57,56,32,53,61,60,80,68,85,76,39,66,80,54,60,72,100,62,88,91,71,56,76,82,48,69,59,71,58,53,64,84,51,72,58,28,74,61,57,73,31,59
115,2020-03-22,82,71,80,87,89,44,80,79,78,62,45,61,71,70,84,63,97,81,48,75,82,55,68,78,90,81,96,99,81,58,86,81,60,78,73,73,59,55,71,94,53,72,56,19,85,65,63,77,31,60
116,2020-03-29,87,67,92,90,90,52,76,83,81,67,36,63,70,72,83,76,99,94,48,87,87,59,72,86,84,81,100,87,80,60,75,84,62,92,84,72,55,49,75,91,55,73,70,19,87,61,65,80,35,72
